ID,organizationName,category,additionalOrgDonateCondition,donateLink,viewLink,missionStatement,region,logo
421,Wounded Warrior Project Inc.,Human Services,TRUE,index.php?section=organizations&action=newDonation_org&fwID=421,WWP,"The mission of Wounded Warrior Project (WWP) is to honor and empower wounded warriors. We are committed to fostering the most successful, well-adjusted generation of wounded service members in our nation's history. Every warrior has a next mission. We know that the transition to civilian life is a journey. And for every warrior, family member, and caregiver, that journey looks different. We are here for their first step, and each step that follows. Because we believe that every warrior should have a positive future to look forward to. There's always another goal to achieve, another mission to discover. We are their partner in that mission.",FALSE,https://ddb9l06w3jzip.cloudfront.net/uploadedFiles/giving_cfmt/organizations/logo/421?thumbnail=1&maxWidth=290&maxHeight=164
539,WXNA,Arts & Culture,TRUE,index.php?section=organizations&action=newDonation_org&fwID=539,wxnafm,"WXNA is a free form, listener-supported radio station created by and for the community to provide diverse and innovative programming that reflects the music, culture, concerns and interests of Nashville and the surrounding area.",FALSE,https://ddb9l06w3jzip.cloudfront.net/uploadedFiles/giving_cfmt/organizations/logo/539?thumbnail=1&maxWidth=290&maxHeight=164
3982,Xposure Stem,Youth Development,FALSE,index.php?section=organizations&action=newDonation_org&fwID=3982,XposureStem,"To expose, empower, and equip underserved boys and girls to become leading contributors to the world of STEM.",FALSE,https://ddb9l06w3jzip.cloudfront.net/uploadedFiles/giving_cfmt/organizations/logo/3982?thumbnail=1&maxWidth=290&maxHeight=164
1224,YAIPaks Outreach,Human Services,TRUE,index.php?section=organizations&action=newDonation_org&fwID=1224,YAIPakOutreach,"We meet those that are neglected, hurting, or afflicted where they are in order to provide support, comfort, & resources aimed at promoting life changes.",FALSE,https://ddb9l06w3jzip.cloudfront.net/uploadedFiles/giving_cfmt/organizations/logo/1224?thumbnail=1&maxWidth=290&maxHeight=164
253,YMCA of Middle Tennessee,Human Services,TRUE,index.php?section=organizations&action=newDonation_org&fwID=253,ymcamidtn,"Our Mission: A worldwide charitable fellowship united by a common loyalty to Jesus Christ for the purpose of helping persons grow in spirit, mind and body.",FALSE,https://ddb9l06w3jzip.cloudfront.net/uploadedFiles/giving_cfmt/organizations/logo/253?thumbnail=1&maxWidth=290&maxHeight=164
908,Yorkshire Terrier National Rescue Inc.,Animals,FALSE,index.php?section=organizations&action=newDonation_org&fwID=908,yorkierescue,"The purpose of Yorkshire Terrier National Rescue Inc. (YTNR) is to rescue abandoned, lost, abused or unwanted Yorkshire Terriers. This includes getting appropriate medical evaluations and treatment, providing foster care and placement evaluations of any and all Yorkies taken in rescue by YTNR, and finding suitably screened and evaluated homes for rescued Yorkshire Terriers. YTNR also works to provide public education about its resuce work and to raise funds to pay for care of rescued Yorkshire Terriers taken in by YTNR.",FALSE,https://ddb9l06w3jzip.cloudfront.net/uploadedFiles/giving_cfmt/organizations/logo/908?thumbnail=1&maxWidth=290&maxHeight=164
283,You Can Make It Home Ownership Center Inc,Housing & Shelter,TRUE,index.php?section=organizations&action=newDonation_org&fwID=283,YCMIHOC,"The mission of You Can Make It Home Ownership Center (YCMIHOC) is to empower residents of Middle Tennessee through education and counseling programs designed to increase financial literacy, self-sufficiency, and access to home ownership. YCMIHOC is an education-based initiative built on the principles of personal and community empowerment. YCMIHOC seeks to enhance the quality of life for all populations by providing education and counseling that supports wealth building and financial well-being, with a particular emphasis on sustainable homeownership for low-moderate income households. YCMIHOC's vision is to see all residents be well-informed consumers now so that they may contribute to the future vitality and economic stability of their communities.",FALSE,https://ddb9l06w3jzip.cloudfront.net/uploadedFiles/giving_cfmt/organizations/logo/283?thumbnail=1&maxWidth=290&maxHeight=164
3916,You Cane Give Initiative,Human Services,TRUE,index.php?section=organizations&action=newDonation_org&fwID=3916,youcanegive,"You Cane Give Initiative's goal is to equip, educate, and empower the blind to create global opportunities. The ""white cane famine"" has stifled the blind's autonomy and sense of worth.  Blind men and women want to be contributing members of society. Stigmas about blindness can be crushed with the proper tools, education, and positive philosophy. The white cane equips the blind for success and mobility training educates them to be independent and empowered.",FALSE,https://ddb9l06w3jzip.cloudfront.net/uploadedFiles/giving_cfmt/organizations/logo/3916?thumbnail=1&maxWidth=290&maxHeight=164
171,"You Have the Power... Know How to Use It, Inc.",Education (excluding Colleges/Universities),TRUE,index.php?section=organizations&action=newDonation_org&fwID=171,youhavethepower,"You Have the Power...Know How to Use It, Inc. is a not-for-profit agency dedicated to educating, advocating, and empowering victims and communities impacted by violent crime. We believe that knowledge is power - with the right information, you can reduce your chances of becoming a victim, but if you are victimized, the right information can help you put the pieces of your life back together.",FALSE,https://ddb9l06w3jzip.cloudfront.net/uploadedFiles/giving_cfmt/organizations/logo/171?thumbnail=1&maxWidth=290&maxHeight=164
3879,"YouInspire, Inc.",Human Services,FALSE,index.php?section=organizations&action=newDonation_org&fwID=3879,youinspire,"YouInspire exists to develop, maintain, and present platforms for the sharing of experiences by people who have faced and overcome, or are currently facing life changing circumstances.",FALSE,https://ddb9l06w3jzip.cloudfront.net/uploadedFiles/giving_cfmt/organizations/logo/3879?thumbnail=1&maxWidth=290&maxHeight=164
756,Young Leaders Council,Education (excluding Colleges/Universities),TRUE,index.php?section=organizations&action=newDonation_org&fwID=756,youngleaders,"Young Leaders Council's mission is to train diverse, committed individuals to effectively participate on the boards of nonprofit organizations and make a difference in the community by replenishing the volunteer leadership base.",FALSE,https://ddb9l06w3jzip.cloudfront.net/uploadedFiles/giving_cfmt/organizations/logo/756?thumbnail=1&maxWidth=290&maxHeight=164
1231,Young Life Nashville,Youth Development,TRUE,index.php?section=organizations&action=newDonation_org&fwID=1231,nashvilleyounglife,"Young Life believes every kid deserves the right to hear & experience life to full! YL Capernaum is a place where teenagers with disabilities can be a teenager! We like to laugh hard, play games, sing loud, build friendships, and share the Good News about Jesus. Our leaders spend time with kids through weekly gatherings (which we call ""Club""), small groups, camp trips, and hang outs with a leader.

Young Life leaders go where kids are! So for now, as our Capernaum friends are at home on their devices, that's exactly where we can be found. Our leaders have dropped off lunch on our friends' doorsteps, done driveway dance parties, FaceTimed on lunch breaks, and laughed on Zoom Clubs and Small Groups. Teenagers with disabilities can find themselves socially isolated, even without 'stay at home' orders in place, and our leaders are determined to be in our Capernaum friends' lives week after week to remind them of extraordinary love, deep hope, real truth, and life to the FULL!",FALSE,https://ddb9l06w3jzip.cloudfront.net/uploadedFiles/giving_cfmt/organizations/logo/1231?thumbnail=1&maxWidth=290&maxHeight=164
3880,Young Life Sumner,Youth Development,FALSE,index.php?section=organizations&action=newDonation_org&fwID=3880,sumneryounglife,"Young Life doesn't start with a program. It starts with adults who are concerned enough about kids to go to them, on their turf and in their culture, building bridges of authentic friendship. These relationships don't happen overnight ? they take time, patience, trust and consistency.So Young Life leaders log many hours with kids ? where they are, as they are. We listen to their stories and learn what's important to them because we genuinely care about their joys, triumphs, heartaches and setbacks.This is the first step of a lifelong journey; the choices they make today, based upon God's love for them, will have an impact on future decisions ? careers chosen, marriages formed and families raised ? all ripples from the time when a Young Life leader took time to reach out and enter their world.We believe in the power of presence. Kids' lives are dramatically influenced when caring adults come alongside them, sharing God's love with them. Because their Young Life leader believes in them, they begin to see that their lives have great worth, meaning and purpose.",FALSE,https://ddb9l06w3jzip.cloudfront.net/uploadedFiles/giving_cfmt/organizations/logo/3880?thumbnail=1&maxWidth=290&maxHeight=164
3881,"Your Heart On Art, Inc.",Human Services,TRUE,index.php?section=organizations&action=newDonation_org&fwID=3881,YHOA,"To facilitate expressive emotional healing through art and creative expression for those living in grief, pain, stress, or fear.",FALSE,https://ddb9l06w3jzip.cloudfront.net/uploadedFiles/giving_cfmt/organizations/logo/3881?thumbnail=1&maxWidth=290&maxHeight=164
3599,Youth Changes,Community Improvement,TRUE,index.php?section=organizations&action=newDonation_org&fwID=3599,youthchanges,Preparing today's youth to be tomorrow's leaders,FALSE,https://ddb9l06w3jzip.cloudfront.net/uploadedFiles/giving_cfmt/organizations/logo/3599?thumbnail=1&maxWidth=290&maxHeight=164
